"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME"
"XHPROPM25IN1475A","1","55","20","36","33","78","","","2017/2/10 2:00:00"
"XHPROPM25IN1475A","1","55","20","36","33","78","","","2017/2/10 2:00:00"
"XHPROPM25IN1475A","0.7","39","19","55","30","56","","","2017/2/10 3:00:00"
"XHPROPM25IN1475A","0.7","39","19","55","30","56","","","2017/2/10 3:00:00"
"XHPROPM25IN1475A","0.8","49","18","45","32","62","","","2017/2/10 4:00:00"
"XHPROPM25IN1475A","0.8","49","18","45","32","62","","","2017/2/10 4:00:00"
"XHPROPM25IN1475A","0.8","49","17","38","31","76","","","2017/2/10 5:00:00"
"XHPROPM25IN1475A","0.8","49","17","38","31","76","","","2017/2/10 5:00:00"
"XHPROPM25IN1475A","0.9","52","16","33","37","87","","","2017/2/10 6:00:00"
"XHPROPM25IN1475A","0.9","52","16","33","37","87","","","2017/2/10 6:00:00"
"XHPROPM25IN1475A","0.9","58","16","23","36","90","","","2017/2/10 7:00:00"
"XHPROPM25IN1475A","0.9","58","16","23","36","90","","","2017/2/10 7:00:00"
"XHPROPM25IN1475A","1.1","72","22","17","37","53","","","2017/2/10 8:00:00"
"XHPROPM25IN1475A","1.1","72","22","17","37","53","","","2017/2/10 8:00:00"
"XHPROPM25IN1475A","1.2","75","30","17","43","86","","","2017/2/10 9:00:00"
"XHPROPM25IN1475A","1.2","75","30","17","43","86","","","2017/2/10 9:00:00"
"XHPROPM25IN1475A","1.4","76","37","22","36","93","","","2017/2/10 10:00:00"
"XHPROPM25IN1475A","1.4","76","37","22","36","93","","","2017/2/10 10:00:00"
"XHPROPM25IN1475A","1.2","68","35","30","36","86","","","2017/2/10 11:00:00"
"XHPROPM25IN1475A","1.2","68","35","30","36","86","","","2017/2/10 11:00:00"
"XHPROPM25IN1475A","1.1","61","32","42","35","76","","","2017/2/10 12:00:00"
"XHPROPM25IN1475A","1.1","61","32","42","35","76","","","2017/2/10 12:00:00"
"XHPROPM25IN1475A","0.9","48","27","58","31","50","","","2017/2/10 13:00:00"
"XHPROPM25IN1475A","0.9","48","27","58","31","50","","","2017/2/10 13:00:00"
"XHPROPM25IN1475A","0.9","51","25","57","27","53","","","2017/2/10 14:00:00"
"XHPROPM25IN1475A","0.9","51","25","57","27","53","","","2017/2/10 14:00:00"
"XHPROPM25IN1475A","0.7","34","20","75","31","48","","","2017/2/10 15:00:00"
"XHPROPM25IN1475A","0.7","34","20","75","31","48","","","2017/2/10 15:00:00"
"XHPROPM25IN1475A","0.6","28","16","83","31","42","","","2017/2/10 16:00:00"
"XHPROPM25IN1475A","0.6","28","16","83","31","42","","","2017/2/10 16:00:00"
"XHPROPM25IN1475A","0.5","21","14","90","25","42","","","2017/2/10 17:00:00"
"XHPROPM25IN1475A","0.5","21","14","90","25","42","","","2017/2/10 17:00:00"
"XHPROPM25IN1475A","0.4","16","14","98","25","44","","","2017/2/10 18:00:00"
"XHPROPM25IN1475A","0.4","16","14","98","25","44","","","2017/2/10 18:00:00"
"XHPROPM25IN1475A","0.5","23","21","90","29","51","","","2017/2/10 19:00:00"
"XHPROPM25IN1475A","0.5","23","21","90","29","51","","","2017/2/10 19:00:00"
"XHPROPM25IN1475A","0.5","34","25","76","32","54","","","2017/2/10 20:00:00"
"XHPROPM25IN1475A","0.5","34","25","76","32","54","","","2017/2/10 20:00:00"
"XHPROPM25IN1475A","1.1","66","26","33","34","63","","","2017/2/10 21:00:00"
"XHPROPM25IN1475A","1.1","66","26","33","34","63","","","2017/2/10 21:00:00"
"XHPROPM25IN1475A","1.6","65","25","27","40","84","","","2017/2/10 22:00:00"
"XHPROPM25IN1475A","1.6","65","25","27","40","84","","","2017/2/10 22:00:00"
"XHPROPM25IN1475A","1.4","69","24","22","43","77","","","2017/2/10 23:00:00"
"XHPROPM25IN1475A","1.4","69","24","22","43","77","","","2017/2/10 23:00:00"
"XHPROPM25IN1475A","1.5","71","22","15","44","91","","","2017/2/11"
"XHPROPM25IN1475A","1.5","71","22","15","44","91","","","2017/2/11"
"XHPROPM25IN1475A","1.4","65","19","15","34","77","","","2017/2/11 1:00:00"
"XHPROPM25IN1475A","1.4","65","19","15","34","77","","","2017/2/11 1:00:00"
"XHPROPM25IN1475A","1.5","65","22","15","32","68","","","2017/2/11 2:00:00"
"XHPROPM25IN1475A","1.5","65","22","15","32","68","","","2017/2/11 2:00:00"
"XHPROPM25IN1475A","2","65","23","13","39","69","","","2017/2/11 3:00:00"
"XHPROPM25IN1475A","2","65","23","13","39","69","","","2017/2/11 3:00:00"
"XHPROPM25IN1475A","1.7","56","22","18","40","61","","","2017/2/11 4:00:00"
"XHPROPM25IN1475A","1.7","56","22","18","40","61","","","2017/2/11 4:00:00"
"XHPROPM25IN1475A","1.6","54","20","18","38","59","","","2017/2/11 5:00:00"
"XHPROPM25IN1475A","1.6","54","20","18","38","59","","","2017/2/11 5:00:00"
"XHPROPM25IN1475A","1.7","61","19","13","36","65","","","2017/2/11 6:00:00"
"XHPROPM25IN1475A","1.7","61","19","13","36","65","","","2017/2/11 6:00:00"
"XHPROPM25IN1475A","1.7","65","19","9","46","83","","","2017/2/11 7:00:00"
"XHPROPM25IN1475A","1.7","65","19","9","46","83","","","2017/2/11 7:00:00"
"XHPROPM25IN1475A","2.3","74","23","9","45","96","","","2017/2/11 8:00:00"
"XHPROPM25IN1475A","2.3","74","23","9","45","96","","","2017/2/11 8:00:00"
"XHPROPM25IN1475A","2.3","76","28","10","58","113","","","2017/2/11 9:00:00"
"XHPROPM25IN1475A","2.3","76","28","10","58","113","","","2017/2/11 9:00:00"
"XHPROPM25IN1475A","1.5","70","28","22","52","97","","","2017/2/11 10:00:00"
"XHPROPM25IN1475A","1.5","70","28","22","52","97","","","2017/2/11 10:00:00"
"XHPROPM25IN1475A","1.7","80","26","58","61","103","","","2017/2/11 11:00:00"
"XHPROPM25IN1475A","1.7","80","26","58","61","103","","","2017/2/11 11:00:00"
"XHPROPM25IN1475A","1.8","89","24","110","85","103","","","2017/2/11 12:00:00"
"XHPROPM25IN1475A","1.8","89","24","110","85","103","","","2017/2/11 12:00:00"
"XHPROPM25IN1475A","1.6","70","22","123","83","96","","","2017/2/11 13:00:00"
"XHPROPM25IN1475A","1.6","70","22","123","83","96","","","2017/2/11 13:00:00"
"XHPROPM25IN1475A","1.5","69","19","138","76","103","","","2017/2/11 14:00:00"
"XHPROPM25IN1475A","1.5","69","19","138","76","103","","","2017/2/11 14:00:00"
"XHPROPM25IN1475A","1.3","54","16","150","72","99","","","2017/2/11 15:00:00"
"XHPROPM25IN1475A","1.3","54","16","150","72","99","","","2017/2/11 15:00:00"
"XHPROPM25IN1475A","1.2","53","14","150","76","103","","","2017/2/11 16:00:00"
"XHPROPM25IN1475A","1.2","53","14","150","76","103","","","2017/2/11 16:00:00"
"XHPROPM25IN1475A","1.3","58","14","156","74","93","","","2017/2/11 17:00:00"
"XHPROPM25IN1475A","1.3","58","14","156","74","93","","","2017/2/11 17:00:00"
"XHPROPM25IN1475A","1.4","74","17","146","87","103","","","2017/2/11 18:00:00"
"XHPROPM25IN1475A","1.4","74","17","146","87","103","","","2017/2/11 18:00:00"
"XHPROPM25IN1475A","1.9","115","20","78","100","154","","","2017/2/11 19:00:00"
"XHPROPM25IN1475A","1.9","115","20","78","100","154","","","2017/2/11 19:00:00"
"XHPROPM25IN1475A","1.8","109","20","62","109","175","","","2017/2/11 20:00:00"
"XHPROPM25IN1475A","1.8","109","20","62","109","175","","","2017/2/11 20:00:00"
"XHPROPM25IN1475A","2.8","142","37","14","141","269","","","2017/2/11 21:00:00"
"XHPROPM25IN1475A","2.8","142","37","14","141","269","","","2017/2/11 21:00:00"
"XHPROPM25IN1475A","2.7","118","24","14","83","0","","","2017/2/11 22:00:00"
"XHPROPM25IN1475A","2.7","118","24","14","83","0","","","2017/2/11 22:00:00"
"XHPROPM25IN1475A","3.5","111","23","11","86","206","","","2017/2/11 23:00:00"
"XHPROPM25IN1475A","3.5","111","23","11","86","206","","","2017/2/11 23:00:00"
"XHPROPM25IN1475A","4.1","106","34","8","148","249","","","2017/2/12"
"XHPROPM25IN1475A","4.1","106","34","8","148","249","","","2017/2/12"
"XHPROPM25IN1475A","4.2","97","34","7","127","189","","","2017/2/12 1:00:00"
"XHPROPM25IN1475A","4.2","97","34","7","127","189","","","2017/2/12 1:00:00"
"XHPROPM25IN1475A","3.7","90","28","7","132","176","","","2017/2/12 2:00:00"
"XHPROPM25IN1475A","3.7","90","28","7","132","176","","","2017/2/12 2:00:00"
"XHPROPM25IN1475A","4","92","27","8","143","176","","","2017/2/12 3:00:00"
"XHPROPM25IN1475A","4","92","27","8","143","176","","","2017/2/12 3:00:00"
"XHPROPM25IN1475A","3.2","91","24","8","128","170","","","2017/2/12 4:00:00"
"XHPROPM25IN1475A","3.2","91","24","8","128","170","","","2017/2/12 4:00:00"
"XHPROPM25IN1475A","3","85","22","8","137","158","","","2017/2/12 5:00:00"
"XHPROPM25IN1475A","3","85","22","8","137","158","","","2017/2/12 5:00:00"
"XHPROPM25IN1475A","2.7","83","20","8","137","153","","","2017/2/12 6:00:00"
"XHPROPM25IN1475A","2.7","83","20","8","137","153","","","2017/2/12 6:00:00"
"XHPROPM25IN1475A","2.5","86","22","8","137","160","","","2017/2/12 7:00:00"
"XHPROPM25IN1475A","2.5","86","22","8","137","160","","","2017/2/12 7:00:00"
"XHPROPM25IN1475A","3.3","92","24","8","137","181","","","2017/2/12 8:00:00"
"XHPROPM25IN1475A","3.3","92","24","8","137","181","","","2017/2/12 8:00:00"
"XHPROPM25IN1475A","3.2","88","28","9","137","214","","","2017/2/12 9:00:00"
"XHPROPM25IN1475A","3.2","88","28","9","137","214","","","2017/2/12 9:00:00"
"XHPROPM25IN1475A","3","100","33","12","0","227","","","2017/2/12 10:00:00"
"XHPROPM25IN1475A","3","100","33","12","0","227","","","2017/2/12 10:00:00"
"XHPROPM25IN1475A","2.8","114","38","26","174","216","","","2017/2/12 11:00:00"
"XHPROPM25IN1475A","2.8","114","38","26","174","216","","","2017/2/12 11:00:00"
"XHPROPM25IN1475A","2.8","116","34","86","158","204","","","2017/2/12 12:00:00"
"XHPROPM25IN1475A","2.8","116","34","86","158","204","","","2017/2/12 12:00:00"
"XHPROPM25IN1475A","2.3","98","31","148","149","166","","","2017/2/12 13:00:00"
"XHPROPM25IN1475A","2.3","98","31","148","149","166","","","2017/2/12 13:00:00"
"XHPROPM25IN1475A","1.9","91","26","135","95","143","","","2017/2/12 14:00:00"
"XHPROPM25IN1475A","1.9","91","26","135","95","143","","","2017/2/12 14:00:00"
"XHPROPM25IN1475A","2.1","115","23","127","153","163","","","2017/2/12 15:00:00"
"XHPROPM25IN1475A","2.1","115","23","127","153","163","","","2017/2/12 15:00:00"
"XHPROPM25IN1475A","1.9","102","20","118","100","143","","","2017/2/12 16:00:00"
"XHPROPM25IN1475A","1.9","102","20","118","100","143","","","2017/2/12 16:00:00"
"XHPROPM25IN1475A","1.7","88","16","136","102","124","","","2017/2/12 17:00:00"
"XHPROPM25IN1475A","1.7","88","16","136","102","124","","","2017/2/12 17:00:00"
"XHPROPM25IN1475A","1.7","101","16","116","107","0","","","2017/2/12 18:00:00"
"XHPROPM25IN1475A","1.7","101","16","116","107","0","","","2017/2/12 18:00:00"
"XHPROPM25IN1475A","2.9","149","33","24","119","203","","","2017/2/12 19:00:00"
"XHPROPM25IN1475A","2.9","149","33","24","119","203","","","2017/2/12 19:00:00"
"XHPROPM25IN1475A","2.5","126","28","24","119","210","","","2017/2/12 20:00:00"
"XHPROPM25IN1475A","2.5","126","28","24","119","210","","","2017/2/12 20:00:00"
"XHPROPM25IN1475A","3","128","37","15","140","223","","","2017/2/12 21:00:00"
"XHPROPM25IN1475A","3","128","37","15","140","223","","","2017/2/12 21:00:00"
"XHPROPM25IN1475A","3.3","124","49","9","145","206","","","2017/2/12 22:00:00"
"XHPROPM25IN1475A","3.3","124","49","9","145","206","","","2017/2/12 22:00:00"
"XHPROPM25IN1475A","4.1","116","42","9","134","193","","","2017/2/12 23:00:00"
"XHPROPM25IN1475A","4.1","116","42","9","134","193","","","2017/2/12 23:00:00"
"XHPROPM25IN1475A","4.9","112","41","8","125","176","","","2017/2/13"
"XHPROPM25IN1475A","4.9","112","41","8","125","176","","","2017/2/13"
"XHPROPM25IN1475A","4.6","104","40","7","127","186","","","2017/2/13 1:00:00"
"XHPROPM25IN1475A","4.6","104","40","7","127","186","","","2017/2/13 1:00:00"
"XHPROPM25IN1475A","3.6","95","36","8","102","165","","","2017/2/13 2:00:00"
"XHPROPM25IN1475A","3.6","95","36","8","102","165","","","2017/2/13 2:00:00"
"XHPROPM25IN1475A","4","92","34","8","106","142","","","2017/2/13 3:00:00"
"XHPROPM25IN1475A","4","92","34","8","106","142","","","2017/2/13 3:00:00"
"XHPROPM25IN1475A","3.8","88","32","8","90","132","","","2017/2/13 4:00:00"
"XHPROPM25IN1475A","3.8","88","32","8","90","132","","","2017/2/13 4:00:00"
"XHPROPM25IN1475A","3.7","86","30","8","86","149","","","2017/2/13 5:00:00"
"XHPROPM25IN1475A","3.7","86","30","8","86","149","","","2017/2/13 5:00:00"
"XHPROPM25IN1475A","3.4","90","28","8","109","162","","","2017/2/13 6:00:00"
"XHPROPM25IN1475A","3.4","90","28","8","109","162","","","2017/2/13 6:00:00"
"XHPROPM25IN1475A","2.9","95","28","9","96","143","","","2017/2/13 7:00:00"
"XHPROPM25IN1475A","2.9","95","28","9","96","143","","","2017/2/13 7:00:00"
"XHPROPM25IN1475A","3.7","110","32","8","109","225","","","2017/2/13 8:00:00"
"XHPROPM25IN1475A","3.7","110","32","8","109","225","","","2017/2/13 8:00:00"
"XHPROPM25IN1475A","4.6","108","34","9","111","253","","","2017/2/13 9:00:00"
"XHPROPM25IN1475A","4.6","108","34","9","111","253","","","2017/2/13 9:00:00"
"XHPROPM25IN1475A","3.5","124","41","14","128","238","","","2017/2/13 10:00:00"
"XHPROPM25IN1475A","3.5","124","41","14","128","238","","","2017/2/13 10:00:00"
"XHPROPM25IN1475A","2.3","116","35","64","94","162","","","2017/2/13 11:00:00"
"XHPROPM25IN1475A","2.3","116","35","64","94","162","","","2017/2/13 11:00:00"
"XHPROPM25IN1475A","2","99","42","166","130","188","","","2017/2/13 12:00:00"
"XHPROPM25IN1475A","2","99","42","166","130","188","","","2017/2/13 12:00:00"
"XHPROPM25IN1475A","1.8","81","40","164","98","155","","","2017/2/13 13:00:00"
"XHPROPM25IN1475A","1.8","81","40","164","98","155","","","2017/2/13 13:00:00"
"XHPROPM25IN1475A","1.3","54","30","164","97","114","","","2017/2/13 14:00:00"
"XHPROPM25IN1475A","1.3","54","30","164","97","114","","","2017/2/13 14:00:00"
"XHPROPM25IN1475A","1.4","60","25","197","79","131","","","2017/2/13 15:00:00"
"XHPROPM25IN1475A","1.4","60","25","197","79","131","","","2017/2/13 15:00:00"
"XHPROPM25IN1475A","1.5","80","23","160","97","135","","","2017/2/13 16:00:00"
"XHPROPM25IN1475A","1.5","80","23","160","97","135","","","2017/2/13 16:00:00"
"XHPROPM25IN1475A","1.3","73","19","119","63","110","","","2017/2/13 17:00:00"
"XHPROPM25IN1475A","1.3","73","19","119","63","110","","","2017/2/13 17:00:00"
"XHPROPM25IN1475A","1.2","80","20","91","86","105","","","2017/2/13 18:00:00"
"XHPROPM25IN1475A","1.2","80","20","91","86","105","","","2017/2/13 18:00:00"
"XHPROPM25IN1475A","1.2","80","18","84","89","113","","","2017/2/13 19:00:00"
"XHPROPM25IN1475A","1.2","80","18","84","89","113","","","2017/2/13 19:00:00"
"XHPROPM25IN1475A","2.2","139","28","24","109","172","","","2017/2/13 20:00:00"
"XHPROPM25IN1475A","2.2","139","28","24","109","172","","","2017/2/13 20:00:00"
"XHPROPM25IN1475A","2.6","132","34","17","125","182","","","2017/2/13 21:00:00"
"XHPROPM25IN1475A","2.6","132","34","17","125","182","","","2017/2/13 21:00:00"
"XHPROPM25IN1475A","2.1","104","35","25","110","181","","","2017/2/13 22:00:00"
"XHPROPM25IN1475A","2.1","104","35","25","110","181","","","2017/2/13 22:00:00"
"XHPROPM25IN1475A","2.4","90","30","25","92","150","","","2017/2/13 23:00:00"
"XHPROPM25IN1475A","2.4","90","30","25","92","150","","","2017/2/13 23:00:00"
"XHPROPM25IN1475A","2.6","91","26","18","86","148","","","2017/2/14"
"XHPROPM25IN1475A","2.6","91","26","18","86","148","","","2017/2/14"
"XHPROPM25IN1475A","2.6","87","24","11","88","146","","","2017/2/14 1:00:00"
"XHPROPM25IN1475A","2.6","87","24","11","88","146","","","2017/2/14 1:00:00"
"XHPROPM25IN1475A","2.2","80","23","11","77","111","","","2017/2/14 2:00:00"
"XHPROPM25IN1475A","2.2","80","23","11","77","111","","","2017/2/14 2:00:00"
"XHPROPM25IN1475A","2.5","78","21","8","78","103","","","2017/2/14 3:00:00"
"XHPROPM25IN1475A","2.5","78","21","8","78","103","","","2017/2/14 3:00:00"
"XHPROPM25IN1475A","2.9","77","21","8","49","103","","","2017/2/14 4:00:00"
"XHPROPM25IN1475A","2.9","77","21","8","49","103","","","2017/2/14 4:00:00"
"XHPROPM25IN1475A","2.4","75","22","8","60","121","","","2017/2/14 5:00:00"
"XHPROPM25IN1475A","2.4","75","22","8","60","121","","","2017/2/14 5:00:00"
"XHPROPM25IN1475A","2.2","76","22","8","62","207","","","2017/2/14 6:00:00"
"XHPROPM25IN1475A","2.2","76","22","8","62","207","","","2017/2/14 6:00:00"
"XHPROPM25IN1475A","3","79","22","8","61","124","","","2017/2/14 7:00:00"
"XHPROPM25IN1475A","3","79","22","8","61","124","","","2017/2/14 7:00:00"
"XHPROPM25IN1475A","3.1","90","27","8","76","130","","","2017/2/14 8:00:00"
"XHPROPM25IN1475A","3.1","90","27","8","76","130","","","2017/2/14 8:00:00"
"XHPROPM25IN1475A","3.1","94","33","9","81","174","","","2017/2/14 9:00:00"
"XHPROPM25IN1475A","3.1","94","33","9","81","174","","","2017/2/14 9:00:00"
"XHPROPM25IN1475A","2.8","96","36","12","88","190","","","2017/2/14 10:00:00"
"XHPROPM25IN1475A","2.8","96","36","12","88","190","","","2017/2/14 10:00:00"
"XHPROPM25IN1475A","2.2","112","30","46","77","155","","","2017/2/14 11:00:00"
"XHPROPM25IN1475A","2.2","112","30","46","77","155","","","2017/2/14 11:00:00"
"XHPROPM25IN1475A","2","107","33","89","103","153","","","2017/2/14 12:00:00"
"XHPROPM25IN1475A","2","107","33","89","103","153","","","2017/2/14 12:00:00"
"XHPROPM25IN1475A","1.8","96","29","127","79","137","","","2017/2/14 13:00:00"
"XHPROPM25IN1475A","1.8","96","29","127","79","137","","","2017/2/14 13:00:00"
"XHPROPM25IN1475A","1.8","91","24","150","102","128","","","2017/2/14 14:00:00"
"XHPROPM25IN1475A","1.8","91","24","150","102","128","","","2017/2/14 14:00:00"
"XHPROPM25IN1475A","1.7","91","21","134","84","116","","","2017/2/14 15:00:00"
"XHPROPM25IN1475A","1.7","91","21","134","84","116","","","2017/2/14 15:00:00"
"XHPROPM25IN1475A","1.4","82","17","97","60","94","","","2017/2/14 16:00:00"
"XHPROPM25IN1475A","1.4","82","17","97","60","94","","","2017/2/14 16:00:00"
"XHPROPM25IN1475A","1.1","66","14","100","52","77","","","2017/2/14 17:00:00"
"XHPROPM25IN1475A","1.1","66","14","100","52","77","","","2017/2/14 17:00:00"
"XHPROPM25IN1475A","1.1","72","14","92","58","71","","","2017/2/14 18:00:00"
"XHPROPM25IN1475A","1.1","72","14","92","58","71","","","2017/2/14 18:00:00"
"XHPROPM25IN1475A","2.3","133","33","28","110","228","","","2017/2/14 19:00:00"
"XHPROPM25IN1475A","2.3","133","33","28","110","228","","","2017/2/14 19:00:00"
"XHPROPM25IN1475A","2.3","122","29","19","105","174","","","2017/2/14 20:00:00"
"XHPROPM25IN1475A","2.3","122","29","19","105","174","","","2017/2/14 20:00:00"
"XHPROPM25IN1475A","3","129","38","11","118","212","","","2017/2/14 21:00:00"
"XHPROPM25IN1475A","3","129","38","11","118","212","","","2017/2/14 21:00:00"
"XHPROPM25IN1475A","2.8","119","38","9","111","190","","","2017/2/14 22:00:00"
"XHPROPM25IN1475A","2.8","119","38","9","111","190","","","2017/2/14 22:00:00"
"XHPROPM25IN1475A","4.1","117","42","8","107","179","","","2017/2/14 23:00:00"
"XHPROPM25IN1475A","4.1","117","42","8","107","179","","","2017/2/14 23:00:00"
"XHPROPM25IN1475A","4.1","110","38","8","97","194","","","2017/2/15"
"XHPROPM25IN1475A","4.1","110","38","8","97","194","","","2017/2/15"
"XHPROPM25IN1475A","3.8","108","30","9","108","174","","","2017/2/15 1:00:00"
"XHPROPM25IN1475A","3.8","108","30","9","108","174","","","2017/2/15 1:00:00"
"XHPROPM25IN1475A","3.6","110","29","8","102","180","","","2017/2/15 2:00:00"
"XHPROPM25IN1475A","3.6","110","29","8","102","180","","","2017/2/15 2:00:00"
"XHPROPM25IN1475A","3","111","28","8","97","158","","","2017/2/15 3:00:00"
"XHPROPM25IN1475A","3","111","28","8","97","158","","","2017/2/15 3:00:00"
"XHPROPM25IN1475A","3.3","115","30","8","98","165","","","2017/2/15 4:00:00"
"XHPROPM25IN1475A","3.3","115","30","8","98","165","","","2017/2/15 4:00:00"
"XHPROPM25IN1475A","2.9","106","30","8","86","153","","","2017/2/15 5:00:00"
"XHPROPM25IN1475A","2.9","106","30","8","86","153","","","2017/2/15 5:00:00"
"XHPROPM25IN1475A","3","103","28","8","102","150","","","2017/2/15 6:00:00"
"XHPROPM25IN1475A","3","103","28","8","102","150","","","2017/2/15 6:00:00"
"XHPROPM25IN1475A","2.8","101","28","8","107","182","","","2017/2/15 7:00:00"
"XHPROPM25IN1475A","2.8","101","28","8","107","182","","","2017/2/15 7:00:00"
"XHPROPM25IN1475A","3.7","109","33","8","110","178","","","2017/2/15 8:00:00"
"XHPROPM25IN1475A","3.7","109","33","8","110","178","","","2017/2/15 8:00:00"
"XHPROPM25IN1475A","4","107","48","10","135","220","","","2017/2/15 9:00:00"
"XHPROPM25IN1475A","4","107","48","10","135","220","","","2017/2/15 9:00:00"
"XHPROPM25IN1475A","3.2","119","46","12","135","266","","","2017/2/15 10:00:00"
"XHPROPM25IN1475A","3.2","119","46","12","135","266","","","2017/2/15 10:00:00"
"XHPROPM25IN1475A","2.7","133","39","84","135","266","","","2017/2/15 11:00:00"
"XHPROPM25IN1475A","2.7","133","39","84","135","266","","","2017/2/15 11:00:00"
"XHPROPM25IN1475A","2.5","102","42","93","0","0","","","2017/2/15 12:00:00"
"XHPROPM25IN1475A","2.5","102","42","93","0","0","","","2017/2/15 12:00:00"
"XHPROPM25IN1475A","2.3","101","33","195","137","188","","","2017/2/15 13:00:00"
"XHPROPM25IN1475A","2.3","101","33","195","137","188","","","2017/2/15 13:00:00"
"XHPROPM25IN1475A","2","90","24","239","123","174","","","2017/2/15 14:00:00"
"XHPROPM25IN1475A","2","90","24","239","123","174","","","2017/2/15 14:00:00"
"XHPROPM25IN1475A","1","49","12","154","46","254","","","2017/2/15 15:00:00"
"XHPROPM25IN1475A","1","49","12","154","46","254","","","2017/2/15 15:00:00"
"XHPROPM25IN1475A","0.4","20","6","94","34","276","","","2017/2/15 16:00:00"
