STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XH8082016011501245,371.03,568,649.1,713.87,13.07,14.93,-3.03,73.57,2017-1-15 09:00,,,,
XH8082016011501245,371.57,751.93,595.13,756.37,11.37,12.67,-1.4,65.73,2017-1-15 10:00,,,,
XH8082016011501245,369.77,840.8,1776.53,763.83,9.97,11.4,-1,61.13,2017-1-15 11:00,,,,
XH8082016011501245,369.23,779.37,741.6,783.67,7.77,8.97,-0.23,58.37,2017-1-15 12:00,,,,
XH8082016011501245,371.77,801.83,1646.67,768.47,9.2,10.33,0,55.7,2017-1-15 13:00,,,,
XH8082016011501245,373.33,738.37,1934.53,756.83,11.7,13.13,0,54.53,2017-1-15 14:00,,,,
XH8082016011501245,373.57,714.73,951.43,782.7,13.83,15.47,0.6,54.43,2017-1-15 15:00,,,,
XH8082016011501245,375.4,676.77,586.07,810.6,16.5,18.7,0.67,54.63,2017-1-15 16:00,,,,
XH8082016011501245,381.93,646.83,598.87,790.87,20.3,22.67,0,57.57,2017-1-15 17:00,,,,
XH8082016011501245,381.3,502.5,617.83,759.5,21.2,23.57,0,65.57,2017-1-15 18:00,,,,
XH8082016011501245,373.3,515.77,578.8,759.23,16.77,19.07,0,68.6,2017-1-15 19:00,,,,
XH8082016011501245,377.27,538.9,559.3,748.27,23.17,25.77,-0.7,70.57,2017-1-15 20:00,,,,
XH8082016011501245,377.9,551.03,561.4,746.63,25.8,28.97,-1,70.7,2017-1-15 21:00,,,,
XH8082016011501245,379.93,580.83,590.83,734.4,29.8,33.53,-1,71.67,2017-1-15 22:00,,,,
XH8082016011501245,378.17,621.63,607.4,734.63,23.13,26.13,-1,69.57,2017-1-15 23:00,,,,
XH8082016011501245,375.7,601.47,625.8,711.43,18.27,20.3,-1.87,70.8,2017-1-16,,,,
XH8082016011501245,376.9,497.33,899.77,693.1,22,24.27,-2,72.1,2017-1-16 01:00,,,,
XH8082016011501245,377.17,419.5,719.43,679.4,23.8,26.6,-2.83,74.5,2017-1-16 02:00,,,,
XH8082016011501245,378.67,403.5,702.9,670.67,25.4,28.43,-3,76.07,2017-1-16 03:00,,,,
XH8082016011501245,388.97,415.63,713.63,664.27,31.2,34.7,-2.9,75.8,2017-1-16 04:00,,,,
XH8082016011501245,387.93,436.17,773.53,661.57,31.47,35.33,-2.67,75.6,2017-1-16 05:00,,,,
XH8082016011501245,379.23,476.1,815.47,656.47,28.57,31.87,-2,74.2,2017-1-16 06:00,,,,
XH8082016011501245,379.17,459.97,725.73,656.17,26.87,30.03,-2,75.57,2017-1-16 07:00,,,,
XH8082016011501245,379.27,395.03,707.07,657.27,29.7,33.13,-2.97,77.2,2017-1-16 08:00,,,,
XH8082016011501245,387.27,379.47,719.97,656.33,32.23,35.9,-2.5,76.17,2017-1-16 09:00,,,,
XH8082016011501245,385.07,454,673.17,701.37,33.67,37.63,-1.13,72.73,2017-1-16 10:00,,,,
XH8082016011501245,386.63,534.33,755.33,706.77,34.8,39.2,-0.33,70.57,2017-1-16 11:00,,,,
XH8082016011501245,399.2,738.67,911.93,766.8,42.87,47.93,0,63.13,2017-1-16 12:00,,,,
XH8082016011501245,387.2,741.27,653.63,744.63,36.03,40.2,0.1,65.27,2017-1-16 13:00,,,,
XH8082016011501245,398.77,699.2,633,758.83,44.43,49.1,1,64.23,2017-1-16 14:00,,,,
XH8082016011501245,401.53,534.73,713.1,738.9,47.83,52.47,1,65.83,2017-1-16 15:00,,,,
XH8082016011501245,392.93,525.07,654.43,765.73,46.17,51.57,1,66.33,2017-1-16 16:00,,,,
XH8082016011501245,384.93,504.47,610.07,768.87,43.27,48.4,1,66.87,2017-1-16 17:00,,,,
XH8082016011501245,386.33,498.13,612.8,770.33,45.7,51.5,0.17,66.73,2017-1-16 18:00,,,,
XH8082016011501245,386.17,473.3,630.7,753.93,48.97,54.73,0.47,68.3,2017-1-16 19:00,,,,
XH8082016011501245,383.13,466,647.77,740.63,40.43,44.73,1,70.17,2017-1-16 20:00,,,,
XH8082016011501245,387.87,554.57,605.47,739.27,47.17,51.97,0.4,68.8,2017-1-16 21:00,,,,
XH8082016011501245,387.23,506.2,635.33,716.97,56.8,62.27,0,68.5,2017-1-16 22:00,,,,
XH8082016011501245,389.87,483.73,879.7,684.23,64.87,71.53,0,71.77,2017-1-16 23:00,,,,
XH8082016011501245,391.53,473.1,1051.53,680.33,68.5,75.5,0,72.17,2017-1-17,,,,
XH8082016011501245,389.33,472.9,693.17,691.63,69.33,76.53,0,73.07,2017-1-17 01:00,,,,
XH8082016011501245,390.5,436.7,721.77,683.67,70.57,78.07,0,72.97,2017-1-17 02:00,,,,
XH8082016011501245,390.3,495.5,777.43,683.37,60.83,67.03,0,72.47,2017-1-17 03:00,,,,
XH8082016011501245,401.4,516.43,936.83,695.73,81.8,90.57,0,71.27,2017-1-17 04:00,,,,
XH8082016011501245,411,496.4,1162.43,683.27,93,102.63,0,70.6,2017-1-17 05:00,,,,
XH8082016011501245,414.17,500.77,1025.53,692.67,91.93,101.9,0,69.7,2017-1-17 06:00,,,,
XH8082016011501245,418.3,475.4,955.63,691.3,96.8,107.43,0,69.57,2017-1-17 07:00,,,,
XH8082016011501245,429.6,463.9,1001.47,667.73,112.6,126.4,0,70.03,2017-1-17 08:00,,,,
XH8082016011501245,437.8,429,989.43,643.6,125.5,139.43,0,71.5,2017-1-17 09:00,,,,
XH8082016011501245,452.47,386.77,1051.7,629.9,152.53,169.73,0,71.97,2017-1-17 10:00,,,,
XH8082016011501245,464.2,452.63,1071.7,650.23,177.13,196.67,0,71.97,2017-1-17 11:00,,,,
XH8082016011501245,467.6,468.1,976.83,687.93,211.07,235.1,0.03,72.13,2017-1-17 12:00,,,,
XH8082016011501245,467.63,548.97,889.47,745.3,248.37,276.4,1,71.53,2017-1-17 13:00,,,,
XH8082016011501245,462.7,579.13,808.2,788.27,269.87,299.43,1.6,69.43,2017-1-17 14:00,,,,
XH8082016011501245,461.8,649.1,760.47,811.53,261.37,290.43,2,67.37,2017-1-17 15:00,,,,
XH8082016011501245,461.1,654.07,721.17,821.37,267.43,296.97,2,67.3,2017-1-17 16:00,,,,
XH8082016011501245,457.07,548.9,679.67,827.37,265.53,296.9,1.63,68.77,2017-1-17 17:00,,,,
XH8082016011501245,450.47,508,746.77,782.6,259.67,289.3,0.67,70.33,2017-1-17 18:00,,,,
XH8082016011501245,450.47,434.7,715.7,738.33,280.2,312.23,0,73.97,2017-1-17 19:00,,,,
XH8082016011501245,451.63,436.97,680.53,742.87,295.13,329,-0.07,77,2017-1-17 20:00,,,,
XH8082016011501245,455.97,422.1,680.17,724.9,314.37,352.7,-1,79.7,2017-1-17 21:00,,,,
XH8082016011501245,467.93,416.13,688,714.33,347.27,392.43,-1.4,80.97,2017-1-17 22:00,,,,
XH8082016011501245,474.3,448.63,639.23,752.53,329.93,375.83,-2,82.57,2017-1-17 23:00,,,,
XH8082016011501245,486.03,544.33,629.3,807.6,269.67,303.2,-0.57,80.53,2017-1-18,,,,
XH8082016011501245,487.53,509.23,641.83,794.9,282.1,316.67,-0.83,79.33,2017-1-18 01:00,,,,
XH8082016011501245,477.17,544.17,626.07,822.07,318.23,359.13,-0.03,78.07,2017-1-18 02:00,,,,
XH8082016011501245,490.33,477.43,825.13,772.9,291.37,328.07,-0.13,77.67,2017-1-18 03:00,,,,
XH8082016011501245,503.37,499.87,726.97,790.27,245.67,279.23,-1,79.1,2017-1-18 04:00,,,,
XH8082016011501245,512.47,521.77,616.27,792.57,227.63,259.47,-1.57,79.6,2017-1-18 05:00,,,,
XH8082016011501245,525.33,528.97,627.73,790.6,222.47,254.33,-2,80.93,2017-1-18 06:00,,,,
XH8082016011501245,517.2,532.03,602.5,771.57,220.77,254.53,-2,82.83,2017-1-18 07:00,,,,
XH8082016011501245,514.47,528.1,621.57,775.47,205.53,236,-2,82.13,2017-1-18 08:00,,,,
XH8082016011501245,469.1,534.83,617.07,772.8,185.27,211.73,-0.97,80.17,2017-1-18 09:00,,,,
XH8082016011501245,486,626.33,621.93,790.57,195.8,224.03,0.23,78.37,2017-1-18 10:00,,,,
XH8082016011501245,495.13,629.3,700.8,795.7,180.93,204.43,1.4,73.8,2017-1-18 11:00,,,,
XH8082016011501245,497.5,605.37,754.53,836.5,146.97,164.77,2.63,63.63,2017-1-18 12:00,,,,
XH8082016011501245,486.7,674.13,656.43,870.83,129.8,145.97,3,59.53,2017-1-18 13:00,,,,
XH8082016011501245,519.27,623.4,718.2,857.13,114.63,128.27,3,62.8,2017-1-18 14:00,,,,
XH8082016011501245,474.03,594.4,702.67,842.7,76.73,87.03,3,57.73,2017-1-18 15:00,,,,
XH8082016011501245,459.3,559.6,673.57,838.5,59.2,66.77,2.4,58.07,2017-1-18 16:00,,,,
XH8082016011501245,455.7,554.33,618.63,820.8,53.97,61.23,1.1,61.83,2017-1-18 17:00,,,,
XH8082016011501245,457.43,535.6,606.03,813.37,52.97,60.63,0,65.4,2017-1-18 18:00,,,,
XH8082016011501245,422.63,492.13,614.77,779.3,49.2,56,0,68.07,2017-1-18 19:00,,,,
XH8082016011501245,414.97,476.7,607.37,766.27,51.27,57.93,0,69.87,2017-1-18 20:00,,,,
XH8082016011501245,421.47,466.87,611.07,760.07,58.5,66.73,0,73.93,2017-1-18 21:00,,,,
XH8082016011501245,413.8,496.63,588.1,787.73,59.7,68.4,0,74.43,2017-1-18 22:00,,,,
XH8082016011501245,414.87,519.33,578.67,788.73,57.5,66.23,-0.33,72.87,2017-1-18 23:00,,,,
XH8082016011501245,397.37,577.7,566.97,757.4,61.9,70.43,0,73.97,2017-1-19,,,,
XH8082016011501245,398.67,530.67,647.57,718.63,70.2,79.37,0,75.27,2017-1-19 01:00,,,,
XH8082016011501245,400.93,428.1,681.87,704.23,76.7,86.33,-0.17,75.2,2017-1-19 02:00,,,,
XH8082016011501245,403.83,499.77,671.73,697.9,81.97,92.5,0,75.9,2017-1-19 03:00,,,,
XH8082016011501245,407.53,603.87,661.2,717.7,81.67,93.13,0,75.77,2017-1-19 04:00,,,,
XH8082016011501245,421.13,507,767.4,682.9,99.8,112.5,0,76.2,2017-1-19 05:00,,,,
XH8082016011501245,443.43,435.6,849.07,675.17,134.93,152.4,0,76.3,2017-1-19 06:00,,,,
XH8082016011501245,469.7,470.63,965.43,696.37,164.87,187.8,0,77.37,2017-1-19 07:00,,,,
XH8082016011501245,469.13,525.93,906,692.83,171.87,195.3,0,78.63,2017-1-19 08:00,,,,
XH8082016011501245,474.53,483.43,871.17,691.8,201.03,229.23,0,79.77,2017-1-19 09:00,,,,
XH8082016011501245,484.57,541.77,862.07,721.37,231.67,264.3,0,78.73,2017-1-19 10:00,,,,
XH8082016011501245,487.77,663.63,884.63,759.9,181.3,207.57,0,72.23,2017-1-19 11:00,,,,
XH8082016011501245,440.9,809.93,1301.27,799.47,116,131.63,0.1,64.13,2017-1-19 12:00,,,,
XH8082016011501245,425.9,807.27,1552.8,815.97,71.3,80.03,1,54.47,2017-1-19 13:00,,,,
XH8082016011501245,400.9,825.97,1327.1,825.93,54.1,61.2,1.4,45.87,2017-1-19 14:00,,,,
XH8082016011501245,378.6,916.13,1186,842.37,25,29,1.57,36.47,2017-1-19 15:00,,,,
XH8082016011501245,374.47,818.7,986.57,828.33,24.33,28.3,1,32.97,2017-1-19 16:00,,,,
XH8082016011501245,372.73,816.17,735.13,835.97,28.07,32.4,0.27,31.17,2017-1-19 17:00,,,,
XH8082016011501245,373.83,826.47,1641.8,814.17,10.57,12.67,-0.53,31.83,2017-1-19 18:00,,,,
XH8082016011501245,371.6,809.7,1171.43,815.53,11.77,14.07,-1.63,31.37,2017-1-19 19:00,,,,
XH8082016011501245,374.77,774.67,1885.83,783.73,9.33,11.13,-2.47,31.13,2017-1-19 20:00,,,,
XH8082016011501245,372.23,812.63,1340.87,787.73,10,11.93,-3.13,31.9,2017-1-19 21:00,,,,
XH8082016011501245,370.33,705.1,1278.4,771.4,11.17,12.87,-4,33,2017-1-19 22:00,,,,
XH8082016011501245,368.93,779.63,790.2,793,21.87,25.17,-4.33,32.03,2017-1-19 23:00,,,,
XH8082016011501245,368.4,725.13,1288.6,771.7,17.33,19.53,-5,33.13,2017-1-20,,,,
XH8082016011501245,367.23,762.03,991.97,788.43,16.03,17.83,-5.03,33.9,2017-1-20 01:00,,,,
XH8082016011501245,366.67,703.9,519.13,785.6,22.03,24.43,-5.8,35.93,2017-1-20 02:00,,,,
XH8082016011501245,366.8,626.27,479.03,776.7,26.57,29.3,-6,38.17,2017-1-20 03:00,,,,
XH8082016011501245,366.6,664.3,467.9,781.63,29.47,32.77,-6,38.17,2017-1-20 04:00,,,,
XH8082016011501245,367.23,701.67,473.57,779.53,35.23,38.77,-6,38,2017-1-20 05:00,,,,
XH8082016011501245,367.4,598.37,504.17,753.5,23.7,26.17,-6,42.6,2017-1-20 06:00,,,,
XH8082016011501245,367.87,558.67,531.57,739.8,19.7,21.93,-6.1,44.7,2017-1-20 07:00,,,,
XH8082016011501245,367.77,619.6,498.57,765.07,20.9,23.23,-6,43.57,2017-1-20 08:00,,,,
XH8082016011501245,375.87,592.3,532.07,765,17.33,19.17,-5.5,42.03,2017-1-20 09:00,,,,
XH8082016011501245,395.27,618.87,650.47,779.3,11.53,13.17,-4.4,38.97,2017-1-20 10:00,,,,
XH8082016011501245,376.57,611.23,899.77,801.2,19.8,22.07,-3.3,35.1,2017-1-20 11:00,,,,
XH8082016011501245,372.37,645.4,1390.87,818.47,29.97,33.1,-1.9,33.07,2017-1-20 12:00,,,,
XH8082016011501245,372.77,589.43,831.33,798.2,21.37,24.5,-0.4,31.23,2017-1-20 13:00,,,,
XH8082016011501245,373.83,621.77,587.17,817.67,34.2,39.13,0,30.23,2017-1-20 14:00,,,,
XH8082016011501245,374.5,685,497.63,830.7,13.4,15.27,0,33.27,2017-1-20 15:00,,,,
XH8082016011501245,373.54,621.65,543.35,830.58,9.5,10.96,0,33.96,2017-1-20 16:00,,,,
XH8082016011501245,378.3,791.83,588.73,815.4,11.03,12.67,-2.27,48.13,2017-1-20 18:00,,,,
XH8082016011501245,378.5,667.83,588.9,785,11.83,13.43,-3,56.13,2017-1-20 19:00,,,,
XH8082016011501245,378.93,660.93,532.53,779.37,14,15.93,-3.47,60.47,2017-1-20 20:00,,,,
XH8082016011501245,383.13,590.73,607.1,770.63,21.23,24.5,-4,58.83,2017-1-20 21:00,,,,
XH8082016011501245,388.43,519.33,647.33,745.17,39.4,44.6,-4,54.97,2017-1-20 22:00,,,,
XH8082016011501245,395.8,507.8,666.33,721.3,59.57,67.03,-4.9,55.67,2017-1-20 23:00,,,,
XH8082016011501245,395.23,494.03,680.07,711.57,61.17,68.57,-5,56.7,2017-1-21,,,,
XH8082016011501245,394.17,483.33,687.77,708.4,62.5,70.53,-5,57.67,2017-1-21 01:00,,,,
XH8082016011501245,389.2,469.7,655.93,704.9,56.8,64.17,-5,57.63,2017-1-21 02:00,,,,
XH8082016011501245,385.47,469.27,637.47,714.93,48.57,54.87,-5.77,55.9,2017-1-21 03:00,,,,
XH8082016011501245,389.37,471,649.77,713.6,50.53,57.43,-5.9,58.47,2017-1-21 04:00,,,,
XH8082016011501245,393.53,444.73,850.4,690.93,48.47,54.63,-5.37,57.8,2017-1-21 05:00,,,,
XH8082016011501245,396.33,424.97,834.67,684.77,51.6,58.27,-6,60.53,2017-1-21 06:00,,,,
XH8082016011501245,396.63,403.13,805.33,678.3,58.8,67.03,-6,64.93,2017-1-21 07:00,,,,
XH8082016011501245,397.4,446.27,791.6,683.17,59.5,66.83,-6,64.23,2017-1-21 08:00,,,,
XH8082016011501245,406.57,452.2,831.93,694.5,72.77,82.6,-5.73,60.57,2017-1-21 09:00,,,,
XH8082016011501245,408.43,540.03,835.73,730.97,68.93,77.4,-3.5,53.63,2017-1-21 10:00,,,,
XH8082016011501245,402.5,753.83,939.8,820.3,71.6,80.57,-0.4,37.73,2017-1-21 11:00,,,,
XH8082016011501245,391.27,777.8,576.13,852.27,66.03,73.43,0.1,33.03,2017-1-21 12:00,,,,
XH8082016011501245,377.47,834.9,537.03,866.3,30.8,34.1,1,27.7,2017-1-21 13:00,,,,
XH8082016011501245,374.83,711.8,462.67,841.9,29.13,32.5,1.13,24.43,2017-1-21 14:00,,,,
XH8082016011501245,374.37,795.1,564.53,861.53,41.57,46.7,1.77,22.73,2017-1-21 15:00,,,,
XH8082016011501245,373.33,766.27,524.5,851.4,30.13,33.83,2,21.27,2017-1-21 16:00,,,,
XH8082016011501245,372.77,773.23,703.93,833.77,15.3,17.63,1.03,21.73,2017-1-21 17:00,,,,
XH8082016011501245,371.5,740.4,527.6,815.37,11.03,12.33,0,26.27,2017-1-21 18:00,,,,
XH8082016011501245,371.77,636.4,486.13,772.03,13.77,15.7,-0.8,31.5,2017-1-21 19:00,,,,
XH8082016011501245,373.23,593.77,488.9,762.63,33.97,37.83,-1,32.87,2017-1-21 20:00,,,,
XH8082016011501245,376.43,660.93,608.4,769.37,8.77,9.93,-1,31.43,2017-1-21 21:00,,,,
XH8082016011501245,377.43,622.07,621.23,751.23,9.63,11.33,-1.5,32.97,2017-1-21 22:00,,,,
XH8082016011501245,384.67,655.07,948.17,755.4,15.6,18.47,-2.03,34.2,2017-1-21 23:00,,,,
XH8082016011501245,379.8,637.77,1020.9,747.17,22.23,26.77,-3,37.9,2017-1-22,,,,
XH8082016011501245,379.7,646.47,608.2,763.73,9.4,11.17,-3,39.53,2017-1-22 01:00,,,,
XH8082016011501245,371.37,602.83,727.03,753.07,16.07,19.2,-3,42.2,2017-1-22 02:00,,,,
XH8082016011501245,368.63,647.53,870.87,769.5,16.03,18.63,-3.23,40.4,2017-1-22 03:00,,,,
XH8082016011501245,367.57,637.1,600.87,771.33,9.33,10.83,-4,41.07,2017-1-22 04:00,,,,
XH8082016011501245,368.9,527.87,812.7,738.53,15.73,18.5,-4.07,43.43,2017-1-22 05:00,,,,
XH8082016011501245,372,481.97,579.87,719.9,8.03,9.23,-5.7,43.5,2017-1-22 06:00,,,,
XH8082016011501245,382.2,487.63,633.23,712,9.6,11.13,-6,40.63,2017-1-22 07:00,,,,
XH8082016011501245,376,495.07,658.2,693.77,11.67,13.5,-6,41.2,2017-1-22 08:00,,,,
XH8082016011501245,375.83,542.33,624.1,727.93,13.6,15.67,-5.33,37.73,2017-1-22 09:00,,,,
XH8082016011501245,380.8,576.57,590.43,748.3,18.13,20.47,-3.47,35.6,2017-1-22 10:00,,,,
XH8082016011501245,375.53,594.93,726.4,781.37,19.37,21.33,-1.97,31.73,2017-1-22 11:00,,,,
XH8082016011501245,378.43,556.93,786.47,788.5,24.67,28.07,-0.8,32.3,2017-1-22 12:00,,,,
XH8082016011501245,379.4,572.63,644.2,803.23,31.3,35.63,0,31.4,2017-1-22 13:00,,,,
XH8082016011501245,378.6,688.43,667.33,841.5,37.87,43.7,0,30.47,2017-1-22 14:00,,,,
XH8082016011501245,378.77,618.77,679.6,818.33,38.3,43.93,0,29.67,2017-1-22 15:00,,,,
XH8082016011501245,381.87,626.37,505.8,823.1,21.23,24.07,0,29.27,2017-1-22 16:00,,,,
XH8082016011501245,377.5,538.8,526.57,793.2,12.87,14.77,-0.07,38.13,2017-1-22 17:00,,,,
XH8082016011501245,376.1,507.07,567.7,767.6,14.67,16.6,-1.6,48.13,2017-1-22 18:00,,,,
XH8082016011501245,376.13,480.57,600.27,731.23,14.73,16.57,-2.93,55.93,2017-1-22 19:00,,,,
XH8082016011501245,374.77,459.17,609.67,729.23,15.3,17.77,-3.53,60.63,2017-1-22 20:00,,,,
XH8082016011501245,379.63,464.2,605.13,733.7,20.5,23.87,-4,63.4,2017-1-22 21:00,,,,
XH8082016011501245,380.37,432.97,644.93,697.97,17.83,20.17,-4,67.9,2017-1-22 22:00,,,,
XH8082016011501245,380.4,405.83,650.93,679.27,19.07,21.7,-5,72.3,2017-1-22 23:00,,,,
XH8082016011501245,387.5,419.47,643.73,687,32.47,36.57,-5,73.3,2017-1-23,,,,
XH8082016011501245,390.77,419.17,676.2,689.47,29.93,33.5,-5,71.37,2017-1-23 01:00,,,,
XH8082016011501245,384.9,414.1,645.2,683.8,26.83,30.2,-5.1,71.8,2017-1-23 02:00,,,,
XH8082016011501245,395.7,412.2,710.13,677.97,39.33,44.4,-6,71.2,2017-1-23 03:00,,,,
XH8082016011501245,396.37,428.6,786.77,680.93,43.83,50.03,-6,71.13,2017-1-23 04:00,,,,
XH8082016011501245,397.6,425.23,782.53,679.13,46.83,53.6,-6,71.87,2017-1-23 05:00,,,,
XH8082016011501245,395.77,388.4,799.13,649.2,50.63,56.67,-6.87,71.73,2017-1-23 06:00,,,,
XH8082016011501245,392.53,371.67,879.1,633.37,53.6,60.2,-7,72.43,2017-1-23 07:00,,,,
XH8082016011501245,387.66,401.21,865.83,668.97,39.31,44.86,-6.93,68.45,2017-1-23 08:00,,,,
XH8082016011501245,390.43,419.03,789.53,686.9,39.2,43.77,-5.57,67.07,2017-1-23 09:00,,,,
XH8082016011501245,389.93,529.5,856.5,721.87,33.57,37.23,-3.47,61.67,2017-1-23 10:00,,,,
XH8082016011501245,399.27,676.77,1040.17,786.53,36.77,40.67,-1.57,54.97,2017-1-23 11:00,,,,
XH8082016011501245,397.87,806.47,2564.07,814.9,31.67,34.83,-0.13,46.17,2017-1-23 12:00,,,,
XH8082016011501245,396.13,738.33,1913.37,825.77,27.83,30.53,0.37,39.57,2017-1-23 13:00,,,,
XH8082016011501245,400.73,657.27,1337.07,841.4,35.73,39.47,1.4,37.6,2017-1-23 14:00,,,,
XH8082016011501245,418.6,594.17,755.13,822.7,35.47,39.77,1.4,42.33,2017-1-23 15:00,,,,
XH8082016011501245,397.23,622.53,660.77,852.3,28.8,32.27,0.6,45.27,2017-1-23 16:00,,,,
XH8082016011501245,390.5,557.37,595.4,814.8,27.83,30.77,0,50.67,2017-1-23 17:00,,,,
XH8082016011501245,386.97,546.57,534.53,797.47,28,31,-0.67,58.8,2017-1-23 18:00,,,,
XH8082016011501245,386.3,545.6,533.37,796.07,25.6,28.13,-1,60.63,2017-1-23 19:00,,,,
XH8082016011501245,388.63,536.27,540.77,791.8,27.27,30.2,-1.17,62.2,2017-1-23 20:00,,,,
XH8082016011501245,396.67,508.73,575.73,766.8,30.57,33.47,-1.9,67.63,2017-1-23 21:00,,,,
XH8082016011501245,396.57,464.07,657.03,724.57,42.27,46.7,-2,69.13,2017-1-23 22:00,,,,
XH8082016011501245,396.6,397.77,690.8,680.5,50.33,55.7,-2.83,71.13,2017-1-23 23:00,,,,
XH8082016011501245,401.57,356.7,719.9,645.53,61.23,67.53,-3,72.43,2017-1-24,,,,
XH8082016011501245,398,407.4,694,698.5,50.47,55.97,-3,70.7,2017-1-24 01:00,,,,
XH8082016011501245,392.37,407.03,695.87,693.47,47.13,52.23,-3,70.03,2017-1-24 02:00,,,,
XH8082016011501245,393.1,429,661.1,712.17,46.47,51.63,-3,71.2,2017-1-24 03:00,,,,
XH8082016011501245,394.6,447.93,636.17,734.03,52.73,58.33,-3,73.03,2017-1-24 04:00,,,,
XH8082016011501245,394.3,398.47,676.97,690.73,58.73,64.43,-3.37,76.83,2017-1-24 05:00,,,,
XH8082016011501245,393.73,413.63,615.97,705.73,58.47,64.97,-3.5,77.97,2017-1-24 06:00,,,,
XH8082016011501245,395.2,411.57,638.33,707.53,69.7,77.07,-3.47,80.33,2017-1-24 07:00,,,,
XH8082016011501245,395.4,399.77,661.17,695.63,77.17,85.57,-4,82.2,2017-1-24 08:00,,,,
XH8082016011501245,397.47,397.13,675.37,689.77,79.8,88.17,-2.93,81.3,2017-1-24 09:00,,,,
XH8082016011501245,407.8,401.13,711.63,679.7,91.93,100.73,-0.8,76,2017-1-24 10:00,,,,
XH8082016011501245,406.2,503.43,701.87,756.7,77.13,84.17,0.37,66.4,2017-1-24 11:00,,,,
XH8082016011501245,415.67,825.17,567.13,881.7,55.1,61.1,1.4,56.17,2017-1-24 12:00,,,,
XH8082016011501245,452.73,797.63,1921.13,851.27,55.07,59.9,2,54.13,2017-1-24 13:00,,,,
XH8082016011501245,417.8,800.13,2841.87,865.73,55.83,61.73,2.03,53.07,2017-1-24 14:00,,,,
XH8082016011501245,439.33,608.37,782.8,877.3,69.73,77.5,3,51.03,2017-1-24 15:00,,,,
XH8082016011501245,421.77,628.87,620.23,926.1,68.67,75.63,2.53,48.17,2017-1-24 16:00,,,,
XH8082016011501245,398.67,587.03,510.07,874.47,56.5,61.7,1.17,57.77,2017-1-24 17:00,,,,
XH8082016011501245,396.27,535,536.67,853.03,60.97,67.37,0,67.07,2017-1-24 18:00,,,,
XH8082016011501245,396.67,462.33,606.67,782.2,66.13,72.6,-0.73,73.33,2017-1-24 19:00,,,,
XH8082016011501245,403.6,454.7,613.97,771.17,78.33,86.97,-1.07,75.7,2017-1-24 20:00,,,,
XH8082016011501245,411.47,407.97,655.2,699.97,96.37,105.2,-2,78.27,2017-1-24 21:00,,,,
XH8082016011501245,405.57,489.87,644.3,739.13,75.3,83.33,-2,74.87,2017-1-24 22:00,,,,
XH8082016011501245,405.33,489.83,678.97,736.07,83.67,92.03,-1.77,73.13,2017-1-24 23:00,,,,
XH8082016011501245,409.9,458.57,727.7,728.93,96.77,106.4,-1.97,69.7,2017-1-25,,,,
XH8082016011501245,420.3,457.5,810.8,711.27,112.47,124,-2,70.4,2017-1-25 01:00,,,,
XH8082016011501245,411.43,444.67,904.3,698.1,110.07,121.97,-2,70.77,2017-1-25 02:00,,,,
XH8082016011501245,413.1,424.03,1028.2,669.57,114.7,127.07,-2,71.1,2017-1-25 03:00,,,,
XH8082016011501245,414.57,377.93,918.97,637.93,124.73,137.07,-2.33,71.93,2017-1-25 04:00,,,,
XH8082016011501245,412.97,352.2,845.3,630,122.3,135.07,-3,72.13,2017-1-25 05:00,,,,
XH8082016011501245,413.8,372.97,793.47,643.7,134.03,147.13,-3,75.97,2017-1-25 06:00,,,,
XH8082016011501245,415.27,377.43,781.4,642.73,143.4,158.1,-3,78.07,2017-1-25 07:00,,,,
XH8082016011501245,420.33,374.6,789.47,643.97,157.3,174.77,-3.87,78.93,2017-1-25 08:00,,,,
XH8082016011501245,431.83,365.4,854.13,634.4,182.43,202.13,-3.03,77.7,2017-1-25 09:00,,,,
XH8082016011501245,451,448.5,973.6,696.63,202.97,225.03,-1.67,71.83,2017-1-25 10:00,,,,
XH8082016011501245,469.77,542.1,1080.43,749.43,241.27,269.37,-0.4,68.37,2017-1-25 11:00,,,,
XH8082016011501245,478.03,648.43,1028.73,794.6,252.6,280.37,1.57,64,2017-1-25 12:00,,,,
XH8082016011501245,441.4,833.43,895,830.63,159.97,175.37,4.9,54.53,2017-1-25 13:00,,,,
XH8082016011501245,432.03,882.23,740.1,873.23,139.57,153.33,6,51.63,2017-1-25 14:00,,,,
XH8082016011501245,437.1,831.7,705.7,895.97,143.13,156.53,6,50.93,2017-1-25 15:00,,,,
XH8082016011501245,425.23,861.73,635.37,902.57,134.43,147.17,6,51.43,2017-1-25 16:00,,,,
XH8082016011501245,419,726.4,616.53,856.4,136.67,149.5,5.07,55.63,2017-1-25 17:00,,,,
XH8082016011501245,414.6,455.93,651.53,781.93,141.83,154.63,2.97,63.17,2017-1-25 18:00,,,,
XH8082016011501245,411.53,420.63,687.47,725.3,149.8,163.4,1.33,68.73,2017-1-25 19:00,,,,
XH8082016011501245,408.6,467.9,627.43,772.13,142.6,156.33,0.97,70,2017-1-25 20:00,,,,
XH8082016011501245,409.73,459.87,636.9,763.73,144.6,158.77,0,70.07,2017-1-25 21:00,,,,
